sample_index,path,true_label,true_index,pred_label,pred_index,fall_probability_max,fall_probability_mean,fall_probability_final,best_window_start,best_window_end,num_windows,num_frames,num_pose_frames,pose_detection_rate,cache_hit
515,F:\GP_Dataset\Subjects\Subject13\Activity02\Trial2\Subject13Activity2Trial2Camera2,fall,1,fall,1,0.9999959468841553,0.4287865409690537,0.001075117732398212,0,71,7,178,177,0.9943820224719101,False
516,F:\GP_Dataset\Subjects\Subject13\Activity02\Trial3\Subject13Activity2Trial3Camera1,fall,1,fall,1,1.0,0.33426421033695514,3.9201367846297686e-12,0,71,6,185,95,0.5135135135135135,False
517,F:\GP_Dataset\Subjects\Subject13\Activity02\Trial3\Subject13Activity2Trial3Camera2,fall,1,fall,1,1.0,0.3783811398274666,0.04829884320497513,0,71,8,185,185,1.0,False
518,F:\GP_Dataset\Subjects\Subject13\Activity03\Trial1\Subject13Activity3Trial1Camera1,fall,1,fall,1,1.0,0.46801562573711847,2.233919937921769e-09,0,71,8,184,104,0.5652173913043478,False
519,F:\GP_Dataset\Subjects\Subject13\Activity03\Trial1\Subject13Activity3Trial1Camera2,fall,1,fall,1,1.0,0.666861962476105,0.010683310218155384,0,71,8,184,183,0.9945652173913043,False
520,F:\GP_Dataset\Subjects\Subject13\Activity03\Trial2\Subject13Activity3Trial2Camera1,fall,1,fall,1,1.0,0.6002893305751058,1.3060003766440786e-05,0,71,5,175,88,0.5028571428571429,False
521,F:\GP_Dataset\Subjects\Subject13\Activity03\Trial2\Subject13Activity3Trial2Camera2,fall,1,fall,1,1.0,0.285726691369488,3.4231507015647367e-06,0,71,7,175,174,0.9942857142857143,False
522,F:\GP_Dataset\Subjects\Subject13\Activity03\Trial3\Subject13Activity3Trial3Camera1,fall,1,fall,1,1.0,0.6646876981249079,0.18757158517837524,0,71,8,184,183,0.9945652173913043,False
523,F:\GP_Dataset\Subjects\Subject13\Activity03\Trial3\Subject13Activity3Trial3Camera2,fall,1,fall,1,0.9996178150177002,0.12611446872251378,2.4201309359317413e-11,0,71,8,184,180,0.9782608695652174,False
524,F:\GP_Dataset\Subjects\Subject13\Activity04\Trial1\Subject13Activity4Trial1Camera1,fall,1,fall,1,1.0,0.6149599869488611,0.9918134212493896,0,71,8,183,181,0.9890710382513661,False
525,F:\GP_Dataset\Subjects\Subject13\Activity04\Trial1\Subject13Activity4Trial1Camera2,fall,1,fall,1,1.0,0.8823041319847107,0.3501322269439697,0,71,8,183,174,0.9508196721311475,False
526,F:\GP_Dataset\Subjects\Subject13\Activity04\Trial2\Subject13Activity4Trial2Camera1,fall,1,fall,1,0.9997319579124451,0.44240617619029116,0.0008376492187380791,0,71,7,168,167,0.9940476190476191,False
527,F:\GP_Dataset\Subjects\Subject13\Activity04\Trial2\Subject13Activity4Trial2Camera2,fall,1,fall,1,0.9999996423721313,0.14321393820266945,2.0076149667147547e-05,0,71,7,168,164,0.9761904761904762,False
528,F:\GP_Dataset\Subjects\Subject13\Activity04\Trial3\Subject13Activity4Trial3Camera1,fall,1,fall,1,1.0,0.5016795340309508,8.135524254271331e-09,0,71,4,185,60,0.32432432432432434,False
529,F:\GP_Dataset\Subjects\Subject13\Activity04\Trial3\Subject13Activity4Trial3Camera2,fall,1,fall,1,1.0,0.252292759193665,2.4662274999975864e-10,0,71,8,185,183,0.9891891891891892,False
530,F:\GP_Dataset\Subjects\Subject13\Activity05\Trial1\Subject13Activity5Trial1Camera1,fall,1,fall,1,1.0,0.33629524532852884,1.352150138700381e-05,0,71,7,175,173,0.9885714285714285,False
531,F:\GP_Dataset\Subjects\Subject13\Activity05\Trial1\Subject13Activity5Trial1Camera2,fall,1,fall,1,1.0,0.47257128703807083,0.006941053085029125,0,71,7,175,174,0.9942857142857143,False
532,F:\GP_Dataset\Subjects\Subject13\Activity05\Trial2\Subject13Activity5Trial2Camera1,fall,1,fall,1,1.0,0.2864644801281721,5.701351255993359e-05,0,71,7,170,168,0.9882352941176471,False
533,F:\GP_Dataset\Subjects\Subject13\Activity05\Trial2\Subject13Activity5Trial2Camera2,fall,1,fall,1,1.0,0.9800173129354205,0.9998877048492432,0,71,7,170,168,0.9882352941176471,False
534,F:\GP_Dataset\Subjects\Subject13\Activity05\Trial3\Subject13Activity5Trial3Camera1,fall,1,fall,1,1.0,0.559734697971984,2.8280697733862326e-05,0,71,7,178,176,0.9887640449438202,False
535,F:\GP_Dataset\Subjects\Subject13\Activity05\Trial3\Subject13Activity5Trial3Camera2,fall,1,fall,1,0.9999736547470093,0.14292761587457317,3.994657469391649e-12,0,71,7,178,175,0.9831460674157303,False
536,F:\GP_Dataset\Subjects\Subject14\Activity01\Trial1\Subject14Activity1Trial1Camera1,fall,1,fall,1,1.0,0.3749845723336307,2.490910446795169e-07,0,71,8,185,184,0.9945945945945946,False
537,F:\GP_Dataset\Subjects\Subject14\Activity01\Trial1\Subject14Activity1Trial1Camera2,fall,1,fall,1,0.9994280934333801,0.3042862340807915,0.0001028464175760746,54,125,8,185,183,0.9891891891891892,False
538,F:\GP_Dataset\Subjects\Subject14\Activity01\Trial2\Subject14Activity1Trial2Camera1,fall,1,fall,1,1.0,0.46263338688549993,0.00017277126607950777,0,71,8,183,182,0.994535519125683,False
539,F:\GP_Dataset\Subjects\Subject14\Activity01\Trial2\Subject14Activity1Trial2Camera2,fall,1,fall,1,0.9999972581863403,0.7863353782779541,0.9999972581863403,111,182,8,183,181,0.9890710382513661,False
540,F:\GP_Dataset\Subjects\Subject14\Activity01\Trial3\Subject14Activity1Trial3Camera1,fall,1,fall,1,1.0,0.2517424083327384,0.00014209408254828304,0,71,8,183,182,0.994535519125683,False
541,F:\GP_Dataset\Subjects\Subject14\Activity01\Trial3\Subject14Activity1Trial3Camera2,fall,1,fall,1,0.9999995231628418,0.25000202518154674,1.536354865550038e-08,0,71,8,183,181,0.9890710382513661,False
542,F:\GP_Dataset\Subjects\Subject14\Activity02\Trial1\Subject14Activity2Trial1Camera1,fall,1,fall,1,1.0,0.2857918546369035,1.0301964721293189e-05,0,71,7,178,177,0.9943820224719101,False
543,F:\GP_Dataset\Subjects\Subject14\Activity02\Trial1\Subject14Activity2Trial1Camera2,fall,1,fall,1,0.9999986886978149,0.5745032882458077,0.014843887649476528,0,71,7,178,176,0.9887640449438202,False
544,F:\GP_Dataset\Subjects\Subject14\Activity02\Trial2\Subject14Activity2Trial2Camera1,fall,1,fall,1,1.0,0.41887660041878505,4.8325226487122563e-08,0,71,7,169,168,0.9940828402366864,False
545,F:\GP_Dataset\Subjects\Subject14\Activity02\Trial2\Subject14Activity2Trial2Camera2,fall,1,fall,1,1.0,0.7446733330272244,0.9998863935470581,0,71,7,169,162,0.9585798816568047,False
546,F:\GP_Dataset\Subjects\Subject14\Activity02\Trial3\Subject14Activity2Trial3Camera1,fall,1,fall,1,1.0,0.2857522637807833,7.813358250327584e-13,0,71,7,169,168,0.9940828402366864,False
547,F:\GP_Dataset\Subjects\Subject14\Activity02\Trial3\Subject14Activity2Trial3Camera2,fall,1,fall,1,1.0,0.3076741628128628,2.718374325638706e-08,0,71,7,169,168,0.9940828402366864,False
548,F:\GP_Dataset\Subjects\Subject14\Activity03\Trial1\Subject14Activity3Trial1Camera1,fall,1,fall,1,1.0,0.34512351822285237,2.891224065715292e-11,0,71,8,181,180,0.994475138121547,False
549,F:\GP_Dataset\Subjects\Subject14\Activity03\Trial1\Subject14Activity3Trial1Camera2,fall,1,fall,1,1.0,0.5402607878786512,0.027495402842760086,0,71,8,181,179,0.988950276243094,False
550,F:\GP_Dataset\Subjects\Subject14\Activity03\Trial2\Subject14Activity3Trial2Camera1,fall,1,fall,1,1.0,0.45708594264579006,0.00010153916082344949,0,71,7,168,167,0.9940476190476191,False
551,F:\GP_Dataset\Subjects\Subject14\Activity03\Trial2\Subject14Activity3Trial2Camera2,fall,1,fall,1,0.9999035596847534,0.8819825053215027,0.9957166314125061,0,71,7,168,167,0.9940476190476191,False
552,F:\GP_Dataset\Subjects\Subject14\Activity03\Trial3\Subject14Activity3Trial3Camera1,fall,1,fall,1,1.0,0.2500080400330118,1.526479877611564e-06,0,71,8,183,182,0.994535519125683,False
553,F:\GP_Dataset\Subjects\Subject14\Activity03\Trial3\Subject14Activity3Trial3Camera2,fall,1,fall,1,1.0,0.9893599301576614,0.9400730133056641,0,71,8,183,182,0.994535519125683,False
554,F:\GP_Dataset\Subjects\Subject14\Activity04\Trial1\Subject14Activity4Trial1Camera1,fall,1,fall,1,1.0,0.42605585888785363,2.792788109218236e-06,0,71,7,177,176,0.9943502824858758,False
555,F:\GP_Dataset\Subjects\Subject14\Activity04\Trial1\Subject14Activity4Trial1Camera2,fall,1,fall,1,1.0,0.4231483904806542,0.005004710517823696,0,71,7,177,149,0.8418079096045198,False
556,F:\GP_Dataset\Subjects\Subject14\Activity04\Trial2\Subject14Activity4Trial2Camera1,fall,1,fall,1,1.0,0.3942918839613191,2.215053029885894e-08,0,71,7,177,176,0.9943502824858758,False
557,F:\GP_Dataset\Subjects\Subject14\Activity04\Trial2\Subject14Activity4Trial2Camera2,fall,1,fall,1,1.0,0.42693634669324915,1.2979247912880965e-05,0,71,7,177,174,0.9830508474576272,False
558,F:\GP_Dataset\Subjects\Subject14\Activity04\Trial3\Subject14Activity4Trial3Camera1,fall,1,fall,1,0.9993292093276978,0.24982836093032226,4.608571857467325e-11,18,89,8,182,181,0.9945054945054945,False
559,F:\GP_Dataset\Subjects\Subject14\Activity04\Trial3\Subject14Activity4Trial3Camera2,fall,1,fall,1,1.0,0.7242293611634523,0.06929239630699158,0,71,8,182,176,0.967032967032967,False
560,F:\GP_Dataset\Subjects\Subject14\Activity05\Trial1\Subject14Activity5Trial1Camera1,fall,1,fall,1,1.0,0.3695480047836231,4.3385181669464146e-08,0,71,8,181,180,0.994475138121547,False
561,F:\GP_Dataset\Subjects\Subject14\Activity05\Trial1\Subject14Activity5Trial1Camera2,fall,1,fall,1,1.0,0.7413807101547718,0.677899956703186,54,125,8,181,180,0.994475138121547,False
562,F:\GP_Dataset\Subjects\Subject14\Activity05\Trial2\Subject14Activity5Trial2Camera1,fall,1,fall,1,1.0,0.25276272750153483,2.991104586236304e-10,0,71,8,184,183,0.9945652173913043,False
563,F:\GP_Dataset\Subjects\Subject14\Activity05\Trial2\Subject14Activity5Trial2Camera2,fall,1,fall,1,0.9998363256454468,0.2969572925940156,0.5036830902099609,0,71,8,184,183,0.9945652173913043,False
564,F:\GP_Dataset\Subjects\Subject14\Activity05\Trial3\Subject14Activity5Trial3Camera1,fall,1,fall,1,1.0,0.2900375814565398,6.128306195840594e-10,0,71,7,179,178,0.994413407821229,False
565,F:\GP_Dataset\Subjects\Subject14\Activity05\Trial3\Subject14Activity5Trial3Camera2,fall,1,fall,1,0.720075249671936,0.23013510169403162,0.15740147233009338,0,71,7,179,178,0.994413407821229,False
566,F:\GP_Dataset\Subjects\Subject15\Activity01\Trial1\Subject15Activity1Trial1Camera1,fall,1,fall,1,1.0,0.4897063356547733,0.003758972743526101,0,71,8,182,181,0.9945054945054945,False
567,F:\GP_Dataset\Subjects\Subject15\Activity01\Trial1\Subject15Activity1Trial1Camera2,fall,1,fall,1,0.9999982118606567,0.15791691074970515,1.236765115208982e-06,0,71,8,182,181,0.9945054945054945,False
568,F:\GP_Dataset\Subjects\Subject15\Activity01\Trial2\Subject15Activity1Trial2Camera1,fall,1,fall,1,0.9999992847442627,0.5760104829179389,0.9423483610153198,0,71,7,177,176,0.9943502824858758,False
569,F:\GP_Dataset\Subjects\Subject15\Activity01\Trial2\Subject15Activity1Trial2Camera2,fall,1,fall,1,0.9999923706054688,0.2240558331550671,0.005689671263098717,0,71,7,177,175,0.9887005649717514,False
570,F:\GP_Dataset\Subjects\Subject15\Activity01\Trial3\Subject15Activity1Trial3Camera1,fall,1,fall,1,0.9999992847442627,0.6235161615659308,1.712170706014149e-05,0,71,7,179,178,0.994413407821229,False
571,F:\GP_Dataset\Subjects\Subject15\Activity01\Trial3\Subject15Activity1Trial3Camera2,fall,1,fall,1,0.9999997615814209,0.14751894377656175,0.03229191526770592,0,71,7,179,178,0.994413407821229,False
572,F:\GP_Dataset\Subjects\Subject15\Activity02\Trial1\Subject15Activity2Trial1Camera1,fall,1,fall,1,0.9999001026153564,0.2916883525092767,3.596133319661021e-05,0,71,7,180,179,0.9944444444444445,False
573,F:\GP_Dataset\Subjects\Subject15\Activity02\Trial1\Subject15Activity2Trial1Camera2,fall,1,fall,1,0.9999938011169434,0.41834423221709066,0.003882425371557474,0,71,7,180,178,0.9888888888888889,False
574,F:\GP_Dataset\Subjects\Subject15\Activity02\Trial2\Subject15Activity2Trial2Camera1,fall,1,fall,1,0.9990929365158081,0.3783581186311754,0.9990929365158081,103,174,7,175,172,0.9828571428571429,False
575,F:\GP_Dataset\Subjects\Subject15\Activity02\Trial2\Subject15Activity2Trial2Camera2,fall,1,fall,1,0.999923825263977,0.6409661522401231,0.02846900187432766,0,71,7,175,172,0.9828571428571429,False
576,F:\GP_Dataset\Subjects\Subject15\Activity02\Trial3\Subject15Activity2Trial3Camera1,fall,1,fall,1,1.0,0.4260494558164477,1.639215952309314e-05,0,71,7,175,174,0.9942857142857143,False
577,F:\GP_Dataset\Subjects\Subject15\Activity02\Trial3\Subject15Activity2Trial3Camera2,fall,1,fall,1,0.9999994039535522,0.2867199547077429,0.00011333278962410986,0,71,7,175,174,0.9942857142857143,False
578,F:\GP_Dataset\Subjects\Subject15\Activity03\Trial1\Subject15Activity3Trial1Camera1,fall,1,fall,1,1.0,0.2500684035811105,5.31695832250989e-06,0,71,8,184,183,0.9945652173913043,False
579,F:\GP_Dataset\Subjects\Subject15\Activity03\Trial1\Subject15Activity3Trial1Camera2,fall,1,fall,1,1.0,0.9991838037967682,0.9995459914207458,0,71,8,184,183,0.9945652173913043,False
580,F:\GP_Dataset\Subjects\Subject15\Activity03\Trial2\Subject15Activity3Trial2Camera1,fall,1,fall,1,0.9601079225540161,0.4800542383280799,5.541021437238669e-07,0,71,2,180,27,0.15,False
581,F:\GP_Dataset\Subjects\Subject15\Activity03\Trial2\Subject15Activity3Trial2Camera2,fall,1,fall,1,1.0,0.9374680689402989,0.9913227558135986,0,71,7,180,179,0.9944444444444445,False
582,F:\GP_Dataset\Subjects\Subject15\Activity03\Trial3\Subject15Activity3Trial3Camera1,fall,1,fall,1,1.0,0.24962484381518502,1.8476061791616871e-09,0,71,8,187,185,0.9893048128342246,False
583,F:\GP_Dataset\Subjects\Subject15\Activity03\Trial3\Subject15Activity3Trial3Camera2,fall,1,fall,1,1.0,0.3921199440019336,0.0050670248456299305,0,71,8,187,183,0.9786096256684492,False
584,F:\GP_Dataset\Subjects\Subject15\Activity04\Trial1\Subject15Activity4Trial1Camera1,fall,1,fall,1,0.993882417678833,0.12423537519364408,2.900798212746025e-10,0,71,8,184,173,0.9402173913043478,False
585,F:\GP_Dataset\Subjects\Subject15\Activity04\Trial1\Subject15Activity4Trial1Camera2,fall,1,fall,1,0.9980047345161438,0.6768498197197914,0.34246963262557983,18,89,8,184,183,0.9945652173913043,False
586,F:\GP_Dataset\Subjects\Subject15\Activity04\Trial2\Subject15Activity4Trial2Camera1,fall,1,fall,1,1.0,0.4561022843934422,0.00020662409951910377,0,71,7,174,156,0.896551724137931,False
587,F:\GP_Dataset\Subjects\Subject15\Activity04\Trial2\Subject15Activity4Trial2Camera2,fall,1,fall,1,1.0,0.9920955640929086,0.9999607801437378,0,71,7,174,153,0.8793103448275862,False
588,F:\GP_Dataset\Subjects\Subject15\Activity04\Trial3\Subject15Activity4Trial3Camera1,fall,1,fall,1,0.9999990463256836,0.35048702492245604,0.004093470051884651,0,71,7,176,163,0.9261363636363636,False
589,F:\GP_Dataset\Subjects\Subject15\Activity04\Trial3\Subject15Activity4Trial3Camera2,fall,1,fall,1,1.0,0.9990324803761074,1.0,0,71,7,176,172,0.9772727272727273,False
590,F:\GP_Dataset\Subjects\Subject15\Activity05\Trial1\Subject15Activity5Trial1Camera1,fall,1,fall,1,1.0,0.5756683314248221,0.00029226148035377264,0,71,8,181,179,0.988950276243094,False
591,F:\GP_Dataset\Subjects\Subject15\Activity05\Trial1\Subject15Activity5Trial1Camera2,fall,1,fall,1,0.9999984502792358,0.5051301940323327,7.454288493136119e-07,18,89,8,181,180,0.994475138121547,False
592,F:\GP_Dataset\Subjects\Subject15\Activity05\Trial2\Subject15Activity5Trial2Camera1,fall,1,fall,1,1.0,0.9185198715754918,0.9999362230300903,0,71,7,177,174,0.9830508474576272,False
593,F:\GP_Dataset\Subjects\Subject15\Activity05\Trial2\Subject15Activity5Trial2Camera2,fall,1,fall,1,0.9999998807907104,0.9515311377389091,0.7661648988723755,0,71,7,177,175,0.9887005649717514,False
594,F:\GP_Dataset\Subjects\Subject15\Activity05\Trial3\Subject15Activity5Trial3Camera1,fall,1,fall,1,1.0,0.5049098219190326,0.2578122317790985,0,71,7,175,173,0.9885714285714285,False
595,F:\GP_Dataset\Subjects\Subject15\Activity05\Trial3\Subject15Activity5Trial3Camera2,fall,1,fall,1,1.0,0.47844893681550665,0.0017024995759129524,18,89,7,175,173,0.9885714285714285,False
596,F:\GP_Dataset\Subjects\Subject16\Activity01\Trial1\Subject16Activity1Trial1Camera1,fall,1,fall,1,1.0,0.374044374482537,3.757479862542823e-05,0,71,8,188,187,0.9946808510638298,False
597,F:\GP_Dataset\Subjects\Subject16\Activity01\Trial1\Subject16Activity1Trial1Camera2,fall,1,fall,1,0.9999994039535522,0.7131642298527368,0.9999222755432129,18,89,8,188,186,0.9893617021276596,False
598,F:\GP_Dataset\Subjects\Subject16\Activity01\Trial2\Subject16Activity1Trial2Camera1,fall,1,fall,1,1.0,0.2856605201294268,9.687515785117284e-07,0,71,7,174,173,0.9942528735632183,False
599,F:\GP_Dataset\Subjects\Subject16\Activity01\Trial2\Subject16Activity1Trial2Camera2,fall,1,fall,1,1.0,0.6665335861735286,1.692452258339472e-07,0,71,3,174,50,0.28735632183908044,False
600,F:\GP_Dataset\Subjects\Subject16\Activity01\Trial3\Subject16Activity1Trial3Camera1,fall,1,fall,1,1.0,0.2755236742529054,0.017827769741415977,0,71,7,177,177,1.0,False
601,F:\GP_Dataset\Subjects\Subject16\Activity01\Trial3\Subject16Activity1Trial3Camera2,fall,1,fall,1,0.9999998807907104,0.2530992278705482,8.653000804770272e-06,0,71,7,177,176,0.9943502824858758,False
602,F:\GP_Dataset\Subjects\Subject16\Activity02\Trial1\Subject16Activity2Trial1Camera1,fall,1,fall,1,1.0,0.2855556875367888,5.461359251057729e-05,0,71,7,171,170,0.9941520467836257,False
603,F:\GP_Dataset\Subjects\Subject16\Activity02\Trial1\Subject16Activity2Trial1Camera2,fall,1,fall,1,0.9996029734611511,0.20096425263097575,2.501389644748997e-05,0,71,7,171,170,0.9941520467836257,False
604,F:\GP_Dataset\Subjects\Subject16\Activity02\Trial2\Subject16Activity2Trial2Camera1,fall,1,fall,1,1.0,0.3810239132946793,4.724171503767138e-06,0,71,7,176,175,0.9943181818181818,False
605,F:\GP_Dataset\Subjects\Subject16\Activity02\Trial2\Subject16Activity2Trial2Camera2,fall,1,fall,1,0.9996601343154907,0.16482263771618275,6.932904852874344e-06,0,71,7,176,175,0.9943181818181818,False
606,F:\GP_Dataset\Subjects\Subject16\Activity02\Trial3\Subject16Activity2Trial3Camera1,fall,1,fall,1,0.999998927116394,0.4367478120090839,0.20578253269195557,0,71,7,171,170,0.9941520467836257,False
607,F:\GP_Dataset\Subjects\Subject16\Activity02\Trial3\Subject16Activity2Trial3Camera2,fall,1,fall,1,1.0,0.8939292303153447,1.0,0,71,7,171,156,0.9122807017543859,False
608,F:\GP_Dataset\Subjects\Subject16\Activity03\Trial1\Subject16Activity3Trial1Camera1,fall,1,fall,1,1.0,0.14798820990880518,1.977433994326816e-09,0,71,7,169,167,0.9881656804733728,False
609,F:\GP_Dataset\Subjects\Subject16\Activity03\Trial1\Subject16Activity3Trial1Camera2,fall,1,fall,1,1.0,0.6128182844258845,0.8917945027351379,0,71,7,169,163,0.9644970414201184,False
610,F:\GP_Dataset\Subjects\Subject16\Activity03\Trial2\Subject16Activity3Trial2Camera1,fall,1,fall,1,1.0,0.276967516348297,0.001012318884022534,0,71,7,177,176,0.9943502824858758,False
611,F:\GP_Dataset\Subjects\Subject16\Activity03\Trial2\Subject16Activity3Trial2Camera2,fall,1,fall,1,0.9996132254600525,0.14280232115708627,2.0674324272408444e-14,0,71,7,177,172,0.9717514124293786,False
612,F:\GP_Dataset\Subjects\Subject16\Activity03\Trial3\Subject16Activity3Trial3Camera1,fall,1,fall,1,1.0,0.28571192686669217,2.4122263297954305e-08,0,71,7,172,171,0.9941860465116279,False
613,F:\GP_Dataset\Subjects\Subject16\Activity03\Trial3\Subject16Activity3Trial3Camera2,fall,1,fall,1,0.9998551607131958,0.6894998855605081,0.9921180605888367,90,161,7,172,106,0.6162790697674418,False
614,F:\GP_Dataset\Subjects\Subject16\Activity04\Trial1\Subject16Activity4Trial1Camera1,fall,1,non_fall,0,0.21356403827667236,0.030509168508027797,2.0123300595309423e-11,0,71,7,168,167,0.9940476190476191,False
615,F:\GP_Dataset\Subjects\Subject16\Activity04\Trial1\Subject16Activity4Trial1Camera2,fall,1,fall,1,0.9995720982551575,0.16149180104496605,0.04389885440468788,0,71,7,168,149,0.8869047619047619,False
616,F:\GP_Dataset\Subjects\Subject16\Activity04\Trial2\Subject16Activity4Trial2Camera1,fall,1,fall,1,0.9981492757797241,0.1428813211869814,6.444988431830723e-10,0,71,7,172,172,1.0,False
617,F:\GP_Dataset\Subjects\Subject16\Activity04\Trial2\Subject16Activity4Trial2Camera2,fall,1,fall,1,0.99519944190979,0.21409008132339977,0.07389271259307861,0,71,5,172,73,0.42441860465116277,False
618,F:\GP_Dataset\Subjects\Subject16\Activity04\Trial3\Subject16Activity4Trial3Camera1,fall,1,fall,1,0.9998143315315247,0.8583165029329913,0.017502758651971817,54,125,7,174,173,0.9942528735632183,False
619,F:\GP_Dataset\Subjects\Subject16\Activity04\Trial3\Subject16Activity4Trial3Camera2,fall,1,fall,1,1.0,0.8422211820392737,1.0,90,161,7,174,117,0.6724137931034483,False
620,F:\GP_Dataset\Subjects\Subject16\Activity05\Trial1\Subject16Activity5Trial1Camera1,fall,1,fall,1,1.0,0.9810097728456769,0.9869362711906433,0,71,7,164,163,0.9939024390243902,False
621,F:\GP_Dataset\Subjects\Subject16\Activity05\Trial1\Subject16Activity5Trial1Camera2,fall,1,fall,1,1.0,0.6585771537252835,0.5281015038490295,0,71,7,164,126,0.7682926829268293,False
622,F:\GP_Dataset\Subjects\Subject16\Activity05\Trial2\Subject16Activity5Trial2Camera1,fall,1,fall,1,1.0,0.6623557071600642,0.05449729412794113,0,71,7,170,169,0.9941176470588236,False
623,F:\GP_Dataset\Subjects\Subject16\Activity05\Trial2\Subject16Activity5Trial2Camera2,fall,1,fall,1,1.0,0.7066350080671587,0.0016690578777343035,0,71,7,170,159,0.9352941176470588,False
624,F:\GP_Dataset\Subjects\Subject16\Activity05\Trial3\Subject16Activity5Trial3Camera1,fall,1,fall,1,0.9999988079071045,0.3144377778820247,0.00035443634260445833,0,71,6,151,150,0.9933774834437086,False
625,F:\GP_Dataset\Subjects\Subject16\Activity05\Trial3\Subject16Activity5Trial3Camera2,fall,1,non_fall,0,2.2577030904358253e-05,2.2577030904358253e-05,2.2577030904358253e-05,0,71,1,151,17,0.11258278145695365,False
626,F:\GP_Dataset\Subjects\Subject17\Activity01\Trial1\Subject17Activity1Trial1Camera1,fall,1,fall,1,1.0,0.4029285124935476,0.06737475097179413,0,71,7,168,168,1.0,False
627,F:\GP_Dataset\Subjects\Subject17\Activity01\Trial1\Subject17Activity1Trial1Camera2,fall,1,fall,1,0.9999959468841553,0.4068247560478215,0.0021573826670646667,0,71,7,168,167,0.9940476190476191,False
628,F:\GP_Dataset\Subjects\Subject17\Activity01\Trial2\Subject17Activity1Trial2Camera1,fall,1,fall,1,1.0,0.26605634911577136,8.212024837916942e-09,0,71,7,177,176,0.9943502824858758,False
629,F:\GP_Dataset\Subjects\Subject17\Activity01\Trial2\Subject17Activity1Trial2Camera2,fall,1,fall,1,0.9998394250869751,0.7379524111747742,0.9750357270240784,0,71,7,177,176,0.9943502824858758,False
630,F:\GP_Dataset\Subjects\Subject17\Activity01\Trial3\Subject17Activity1Trial3Camera1,fall,1,fall,1,1.0,0.2694386436425183,5.8874669775832444e-05,0,71,7,169,168,0.9940828402366864,False
631,F:\GP_Dataset\Subjects\Subject17\Activity01\Trial3\Subject17Activity1Trial3Camera2,fall,1,fall,1,1.0,0.7158480438852816,0.0007510934374295175,54,125,7,169,132,0.7810650887573964,False
632,F:\GP_Dataset\Subjects\Subject17\Activity02\Trial1\Subject17Activity2Trial1Camera1,fall,1,fall,1,1.0,0.8842099010944366,0.6968157291412354,0,71,8,182,180,0.989010989010989,False
633,F:\GP_Dataset\Subjects\Subject17\Activity02\Trial1\Subject17Activity2Trial1Camera2,fall,1,fall,1,0.9994250535964966,0.1665863930433475,1.1303887825775405e-09,0,71,8,182,181,0.9945054945054945,False
634,F:\GP_Dataset\Subjects\Subject17\Activity02\Trial2\Subject17Activity2Trial2Camera1,fall,1,fall,1,1.0,0.2909769316008237,6.679988928226521e-06,0,71,8,184,183,0.9945652173913043,False
635,F:\GP_Dataset\Subjects\Subject17\Activity02\Trial2\Subject17Activity2Trial2Camera2,fall,1,fall,1,1.0,0.37638712114761574,0.007734670769423246,0,71,8,184,182,0.9891304347826086,False
636,F:\GP_Dataset\Subjects\Subject17\Activity02\Trial3\Subject17Activity2Trial3Camera1,fall,1,fall,1,1.0,0.42998082550093386,7.08196239429526e-05,0,71,8,185,184,0.9945945945945946,False
637,F:\GP_Dataset\Subjects\Subject17\Activity02\Trial3\Subject17Activity2Trial3Camera2,fall,1,fall,1,0.9999998807907104,0.352784453221318,4.19956813857425e-06,0,71,8,185,168,0.9081081081081082,False
638,F:\GP_Dataset\Subjects\Subject17\Activity03\Trial1\Subject17Activity3Trial1Camera1,fall,1,fall,1,1.0,0.35799861395686605,0.00041836072341538966,0,71,8,186,186,1.0,False
639,F:\GP_Dataset\Subjects\Subject17\Activity03\Trial1\Subject17Activity3Trial1Camera2,fall,1,fall,1,1.0,0.6843214994786919,0.5088510513305664,0,71,8,186,184,0.989247311827957,False
640,F:\GP_Dataset\Subjects\Subject17\Activity03\Trial2\Subject17Activity3Trial2Camera1,fall,1,fall,1,1.0,0.5337921919199289,0.0020216931588947773,0,71,8,184,182,0.9891304347826086,False
641,F:\GP_Dataset\Subjects\Subject17\Activity03\Trial2\Subject17Activity3Trial2Camera2,fall,1,fall,1,1.0,0.13508887029098637,4.38320312241558e-05,0,71,8,184,180,0.9782608695652174,False
642,F:\GP_Dataset\Subjects\Subject17\Activity03\Trial3\Subject17Activity3Trial3Camera1,fall,1,fall,1,1.0,0.3749978977163013,7.336772341659525e-06,0,71,8,184,183,0.9945652173913043,False
643,F:\GP_Dataset\Subjects\Subject17\Activity03\Trial3\Subject17Activity3Trial3Camera2,fall,1,fall,1,1.0,0.254521065054505,6.812190811444907e-09,0,71,8,184,183,0.9945652173913043,False
644,F:\GP_Dataset\Subjects\Subject17\Activity04\Trial1\Subject17Activity4Trial1Camera1,fall,1,fall,1,0.9999948740005493,0.21564137911654624,0.00016816346033010632,0,71,8,188,188,1.0,False
645,F:\GP_Dataset\Subjects\Subject17\Activity04\Trial1\Subject17Activity4Trial1Camera2,fall,1,fall,1,1.0,0.8087644279003143,0.6080819368362427,0,71,8,188,186,0.9893617021276596,False
